Wavenumber,Intensity
5.800000000000000000e+02,4.319063771305077515e-02
5.810000000000000000e+02,4.163831747814071560e-02
5.820000000000000000e+02,4.085103555394493935e-02
5.830000000000000000e+02,4.096404967598370889e-02
5.840000000000000000e+02,4.198749319231742660e-02
5.850000000000000000e+02,4.287643041891609635e-02
5.860000000000000000e+02,4.295512291893775758e-02
5.870000000000000000e+02,4.229333263034599361e-02
5.880000000000000000e+02,4.116349377740338711e-02
5.890000000000000000e+02,3.998973585140795650e-02
5.900000000000000000e+02,3.927095537865404190e-02
5.910000000000000000e+02,3.881029161246259823e-02
5.920000000000000000e+02,3.857555765131852332e-02
5.930000000000000000e+02,3.858122135622037152e-02
5.940000000000000000e+02,3.890539792502746563e-02
5.950000000000000000e+02,3.940468749358864292e-02
5.960000000000000000e+02,3.981118563981822511e-02
5.970000000000000000e+02,4.004761359484840244e-02
5.980000000000000000e+02,3.997583117958092291e-02
5.990000000000000000e+02,3.975336680012157842e-02
6.000000000000000000e+02,3.933538742356653545e-02
6.010000000000000000e+02,3.880373232893147978e-02
6.020000000000000000e+02,3.797856126923606496e-02
6.030000000000000000e+02,3.711164254983034816e-02
6.040000000000000000e+02,3.647853763826240658e-02
6.050000000000000000e+02,3.624760651359618113e-02
6.060000000000000000e+02,3.627888075470753204e-02
6.070000000000000000e+02,3.662116700916829420e-02
6.080000000000000000e+02,3.713049164735388735e-02
6.090000000000000000e+02,3.789768953764011128e-02
6.100000000000000000e+02,3.892616694826660922e-02
6.110000000000000000e+02,4.010965626742624829e-02
6.120000000000000000e+02,4.125322369876904816e-02
6.130000000000000000e+02,4.235070669121182574e-02
6.140000000000000000e+02,4.327452532810942970e-02
6.150000000000000000e+02,4.394714985918749678e-02
6.160000000000000000e+02,4.430618915236719801e-02
6.170000000000000000e+02,4.445515910297940382e-02
6.180000000000000000e+02,4.453495873461856686e-02
6.190000000000000000e+02,4.470440624231646065e-02
6.200000000000000000e+02,4.503303276155715823e-02
6.210000000000000000e+02,4.545535751912516825e-02
6.220000000000000000e+02,4.584565413444537108e-02
6.230000000000000000e+02,4.625244493441452859e-02
6.240000000000000000e+02,4.660654161944986079e-02
6.250000000000000000e+02,4.686687044860936291e-02
6.260000000000000000e+02,4.711532039935754923e-02
6.270000000000000000e+02,4.717426099501519782e-02
6.280000000000000000e+02,4.728036589892621600e-02
6.290000000000000000e+02,4.719637685684261591e-02
6.300000000000000000e+02,4.684816204354590174e-02
6.310000000000000000e+02,4.627095847275729951e-02
6.320000000000000000e+02,4.557507836502697196e-02
6.330000000000000000e+02,4.497804012739502894e-02
6.340000000000000000e+02,4.490127023368899184e-02
6.350000000000000000e+02,4.503861393938751734e-02
6.360000000000000000e+02,4.538205483345749552e-02
6.370000000000000000e+02,4.585313549227406499e-02
6.380000000000000000e+02,4.653312647183282386e-02
6.390000000000000000e+02,4.750947732205061669e-02
6.400000000000000000e+02,4.868982767341623746e-02
6.410000000000000000e+02,4.998737823043231804e-02
6.420000000000000000e+02,5.134066366682033672e-02
6.430000000000000000e+02,5.276051326669049801e-02
6.440000000000000000e+02,5.421017766226937651e-02
6.450000000000000000e+02,5.550739113967467775e-02
6.460000000000000000e+02,5.659810280581843017e-02
6.470000000000000000e+02,5.744031074675947507e-02
6.480000000000000000e+02,5.787677392792875408e-02
6.490000000000000000e+02,5.792017457897134097e-02
6.500000000000000000e+02,5.786588554966510395e-02
6.510000000000000000e+02,5.731228455754652784e-02
6.520000000000000000e+02,5.644413943397851713e-02
6.530000000000000000e+02,5.505168657105819624e-02
6.540000000000000000e+02,5.315100588769213624e-02
6.550000000000000000e+02,5.114992789138973067e-02
6.560000000000000000e+02,4.942168038989771389e-02
6.570000000000000000e+02,4.767153758359275045e-02
6.580000000000000000e+02,4.617602523919150243e-02
6.590000000000000000e+02,4.505626637468723023e-02
6.600000000000000000e+02,4.454553342226452717e-02
6.610000000000000000e+02,4.473158254504155246e-02
6.620000000000000000e+02,4.537529901070817828e-02
6.630000000000000000e+02,4.631727759002911282e-02
6.640000000000000000e+02,4.736845365851560796e-02
6.650000000000000000e+02,4.857981799666946654e-02
6.660000000000000000e+02,4.977620870640987738e-02
6.670000000000000000e+02,5.078122801618219218e-02
6.680000000000000000e+02,5.184143291466220688e-02
6.690000000000000000e+02,5.280668635486650969e-02
6.700000000000000000e+02,5.335198454405269686e-02
6.710000000000000000e+02,5.317487705248059165e-02
6.720000000000000000e+02,5.224077443553425820e-02
6.730000000000000000e+02,5.082033138780616549e-02
6.740000000000000000e+02,4.950921965944681674e-02
6.750000000000000000e+02,4.832042805800705609e-02
6.760000000000000000e+02,4.750916342581287116e-02
6.770000000000000000e+02,4.670098903344430813e-02
6.780000000000000000e+02,4.607294682993803847e-02
6.790000000000000000e+02,4.556789334895047089e-02
6.800000000000000000e+02,4.516452347637399389e-02
6.810000000000000000e+02,4.480723842584148631e-02
6.820000000000000000e+02,4.465855925879119726e-02
6.830000000000000000e+02,4.443148232482857507e-02
6.840000000000000000e+02,4.431818798927161795e-02
6.850000000000000000e+02,4.438882068169240636e-02
6.860000000000000000e+02,4.469498770717303393e-02
6.870000000000000000e+02,4.536213579552993147e-02
6.880000000000000000e+02,4.612241617017474177e-02
6.890000000000000000e+02,4.679788495646479418e-02
6.900000000000000000e+02,4.734839068326156253e-02
6.910000000000000000e+02,4.786385048437580975e-02
6.920000000000000000e+02,4.825375366269366029e-02
6.930000000000000000e+02,4.860616352789624145e-02
6.940000000000000000e+02,4.878855183232520820e-02
6.950000000000000000e+02,4.884634642435013718e-02
6.960000000000000000e+02,4.878481136610634400e-02
6.970000000000000000e+02,4.866698461294368533e-02
6.980000000000000000e+02,4.835477651289864232e-02
6.990000000000000000e+02,4.820905429664451569e-02
7.000000000000000000e+02,4.874979524140389542e-02
7.010000000000000000e+02,5.008390817584533472e-02
7.020000000000000000e+02,5.203561108026366622e-02
7.030000000000000000e+02,5.388196844199943242e-02
7.040000000000000000e+02,5.488088964338483366e-02
7.050000000000000000e+02,5.502558892632601617e-02
7.060000000000000000e+02,5.463522441690196740e-02
7.070000000000000000e+02,5.409506976775815823e-02
7.080000000000000000e+02,5.378607318079205168e-02
7.090000000000000000e+02,5.369434249913553059e-02
7.100000000000000000e+02,5.365305436942777867e-02
7.110000000000000000e+02,5.368291898528627926e-02
7.120000000000000000e+02,5.367087034883057800e-02
7.130000000000000000e+02,5.367901794239248597e-02
7.140000000000000000e+02,5.383435098172933975e-02
7.150000000000000000e+02,5.429073736028547370e-02
7.160000000000000000e+02,5.482975808740346568e-02
7.170000000000000000e+02,5.546316304417748394e-02
7.180000000000000000e+02,5.607541389354885053e-02
7.190000000000000000e+02,5.656425708473607206e-02
7.200000000000000000e+02,5.702640380198962383e-02
7.210000000000000000e+02,5.735187641435583045e-02
7.220000000000000000e+02,5.748970690898314029e-02
7.230000000000000000e+02,5.749860496207676031e-02
7.240000000000000000e+02,5.734397668901053402e-02
7.250000000000000000e+02,5.703757079998598989e-02
7.260000000000000000e+02,5.674097741170160136e-02
7.270000000000000000e+02,5.631270489925181005e-02
7.280000000000000000e+02,5.581455168951553886e-02
7.290000000000000000e+02,5.524250935911920179e-02
7.300000000000000000e+02,5.435745712315734335e-02
7.310000000000000000e+02,5.315384152735054546e-02
7.320000000000000000e+02,5.194865453843448139e-02
7.330000000000000000e+02,5.084941877699675206e-02
7.340000000000000000e+02,4.990093957373305245e-02
7.350000000000000000e+02,4.930775018428582707e-02
7.360000000000000000e+02,4.877975215741430642e-02
7.370000000000000000e+02,4.830366766593260919e-02
7.380000000000000000e+02,4.794747310360801540e-02
7.390000000000000000e+02,4.771642761076578393e-02
7.400000000000000000e+02,4.768221487675073506e-02
7.410000000000000000e+02,4.799777282249417104e-02
7.420000000000000000e+02,4.849287586219638152e-02
7.430000000000000000e+02,4.912396853461602209e-02
7.440000000000000000e+02,4.961887107530877500e-02
7.450000000000000000e+02,4.995997982533837561e-02
7.460000000000000000e+02,5.046057828931375250e-02
7.470000000000000000e+02,5.084199848768745922e-02
7.480000000000000000e+02,5.093895761894593616e-02
7.490000000000000000e+02,5.077988549051760947e-02
7.500000000000000000e+02,5.027364752238629164e-02
7.510000000000000000e+02,4.964640241290252387e-02
7.520000000000000000e+02,4.932512736349847771e-02
7.530000000000000000e+02,4.903331654099053749e-02
7.540000000000000000e+02,4.876757731601207013e-02
7.550000000000000000e+02,4.863388587976680971e-02
7.560000000000000000e+02,4.854234299474145808e-02
7.570000000000000000e+02,4.869377287945668431e-02
7.580000000000000000e+02,4.896460043041271637e-02
7.590000000000000000e+02,4.931744799267500506e-02
7.600000000000000000e+02,4.959506459193591121e-02
7.610000000000000000e+02,4.978231694884978353e-02
7.620000000000000000e+02,5.006705295564266300e-02
7.630000000000000000e+02,5.075637577112513538e-02
7.640000000000000000e+02,5.179498816118331683e-02
7.650000000000000000e+02,5.313902401501627987e-02
7.660000000000000000e+02,5.447088594148574020e-02
7.670000000000000000e+02,5.552766088302112796e-02
7.680000000000000000e+02,5.670851908947047160e-02
7.690000000000000000e+02,5.758803866182586606e-02
7.700000000000000000e+02,5.813780045153802561e-02
7.710000000000000000e+02,5.812671285635187535e-02
7.720000000000000000e+02,5.768979184297721302e-02
7.730000000000000000e+02,5.693641022709244881e-02
7.740000000000000000e+02,5.647088124504862083e-02
7.750000000000000000e+02,5.591443376251288566e-02
7.760000000000000000e+02,5.556706332285944044e-02
7.770000000000000000e+02,5.539077220015288516e-02
7.780000000000000000e+02,5.545198819693859804e-02
7.790000000000000000e+02,5.558666103354795857e-02
7.800000000000000000e+02,5.588191800414811505e-02
7.810000000000000000e+02,5.615331774635620027e-02
7.820000000000000000e+02,5.642928645999672338e-02
7.830000000000000000e+02,5.668758212816390335e-02
7.840000000000000000e+02,5.688433597163091576e-02
7.850000000000000000e+02,5.686600121974432626e-02
7.860000000000000000e+02,5.684297602164623681e-02
7.870000000000000000e+02,5.675408985713530780e-02
7.880000000000000000e+02,5.650140680762382600e-02
7.890000000000000000e+02,5.614610091708015921e-02
7.900000000000000000e+02,5.553864104316102307e-02
7.910000000000000000e+02,5.493298678471803670e-02
7.920000000000000000e+02,5.495940074073570741e-02
7.930000000000000000e+02,5.564136429605555378e-02
7.940000000000000000e+02,5.748308750658330524e-02
7.950000000000000000e+02,5.887616875762682889e-02
7.960000000000000000e+02,5.887243600175839225e-02
7.970000000000000000e+02,5.730814531703160714e-02
7.980000000000000000e+02,5.470913274371189822e-02
7.990000000000000000e+02,5.215363975754753328e-02
8.000000000000000000e+02,5.107952745242621412e-02
8.010000000000000000e+02,5.042122142142367591e-02
8.020000000000000000e+02,5.054884558565808650e-02
8.030000000000000000e+02,5.159648470363305955e-02
8.040000000000000000e+02,5.388452130559743397e-02
8.050000000000000000e+02,5.879273310816608006e-02
8.060000000000000000e+02,6.265942432428020514e-02
8.070000000000000000e+02,6.171600171945108154e-02
8.080000000000000000e+02,5.322577043611767533e-02
8.090000000000000000e+02,3.487159178915954366e-02
8.100000000000000000e+02,3.686801118772952551e-02
8.110000000000000000e+02,7.216443471346159488e-02
8.120000000000000000e+02,1.295817657503384179e-01
8.130000000000000000e+02,2.232310733470132258e-01
8.140000000000000000e+02,3.482588907165773962e-01
8.150000000000000000e+02,5.046652255502470652e-01
